TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,HighValue
TX001989,AC00278,291.68,2023-07-08 18:07:00,1,8,16,72.128.135.172,57,0,21,3,90,1,1451.02,2024-04-11 08:11:00,0
TX001991,AC00206,436.8,2023-03-07 16:15:00,1,39,465,19.228.76.177,81,2,27,3,92,1,1256.33,2024-04-11 08:10:00,0
TX001992,AC00329,259.49,2023-09-06 16:31:00,1,2,329,162.151.179.167,44,2,72,2,292,1,7320.61,2024-04-11 08:07:00,0
TX001997,AC00373,14.16,2023-09-01 16:49:00,0,28,500,12.240.113.200,75,1,74,2,290,1,5399.76,2024-04-11 08:10:00,0
TX002000,AC00261,27.64,2023-09-06 17:14:00,1,27,37,208.142.57.37,64,2,54,1,23,1,7498.51,2024-04-11 08:08:00,0
TX002012,AC00248,585.58,2023-04-09 16:13:00,1,33,436,175.166.115.182,90,1,23,3,55,1,1729.02,2024-04-11 08:09:00,1
TX002013,AC00177,434.67,2023-05-12 18:33:00,0,41,89,13.149.61.4,23,2,27,3,124,1,1298.13,2024-04-11 08:10:00,0
TX002014,AC00139,510.7,2023-07-06 16:35:00,0,26,134,156.96.135.18,39,2,27,3,294,1,5828.48,2024-04-11 08:07:00,1
TX002016,AC00286,199.54,2023-10-10 17:24:00,1,32,472,16.250.113.156,69,2,56,1,268,1,9603.73,2024-04-11 08:10:00,0
TX002020,AC00113,643.02,2023-02-10 17:47:00,0,11,404,34.125.226.63,64,0,38,0,85,1,11989.39,2024-04-11 08:07:00,1
TX002025,AC00087,130.54,2023-05-04 17:20:00,1,1,410,173.135.78.201,73,0,64,0,94,1,11204.62,2024-04-11 08:09:00,0
TX002026,AC00441,800.29,2023-04-12 16:25:00,0,36,303,115.196.150.105,32,1,20,3,84,1,693.4,2024-04-11 08:11:00,1
TX002028,AC00020,28.52,2023-02-06 16:54:00,1,11,530,40.10.25.102,20,0,20,3,163,1,662.51,2024-04-11 08:08:00,0
TX002029,AC00172,431.31,2023-01-05 16:18:00,0,1,277,223.189.165.37,20,2,23,3,99,1,342.73,2024-04-11 08:09:00,0
TX002031,AC00186,199.23,2023-04-09 16:04:00,1,40,149,24.148.92.177,51,0,29,1,54,1,9834.0,2024-04-11 08:07:00,0
TX002034,AC00435,357.72,2023-07-08 17:29:00,1,24,258,3.70.1.133,81,0,53,2,25,1,7659.5,2024-04-11 08:11:00,0
TX002035,AC00472,588.37,2023-05-01 17:48:00,1,9,368,49.20.211.229,99,2,28,3,284,1,1926.08,2024-04-11 08:07:00,1
TX002036,AC00446,72.82,2023-10-11 16:50:00,1,15,346,25.188.196.47,62,2,68,0,127,1,6911.62,2024-04-11 08:06:00,0
TX002039,AC00172,38.15,2023-06-10 16:37:00,0,28,516,110.235.207.187,64,2,72,2,129,1,1425.47,2024-04-11 08:12:00,0
TX002045,AC00241,188.61,2024-01-01 17:16:00,1,4,344,107.248.120.12,82,2,67,2,26,1,7167.57,2024-04-11 08:06:00,0
TX002049,AC00041,50.28,2023-02-02 16:20:00,1,28,410,196.244.194.198,56,1,60,1,65,1,5729.1,2024-04-11 08:06:00,0
TX002052,AC00181,261.77,2023-12-01 18:07:00,1,6,20,82.75.200.117,3,2,28,3,46,1,824.71,2024-04-11 08:11:00,0
TX002053,AC00120,183.22,2023-05-10 18:40:00,1,25,230,64.15.0.66,98,0,27,3,63,1,1024.42,2024-04-11 08:07:00,0
TX002057,AC00436,308.62,2023-06-10 18:59:00,0,34,368,61.95.76.233,46,1,59,1,101,1,9148.08,2024-04-11 08:06:00,0
TX002059,AC00391,328.39,2023-09-11 16:47:00,1,27,299,110.150.1.201,12,0,41,1,108,1,2523.83,2024-04-11 08:11:00,0
TX002063,AC00048,304.2,2023-08-06 16:06:00,1,16,491,11.188.75.155,82,2,25,3,102,1,423.64,2024-04-11 08:10:00,0
TX002066,AC00483,604.5,2023-08-08 18:39:00,1,32,382,31.127.129.152,72,0,28,3,80,1,709.42,2024-04-11 08:06:00,1
TX002076,AC00427,48.51,2023-09-01 17:22:00,1,2,337,81.67.222.238,8,1,22,3,69,1,3363.23,2024-04-11 08:10:00,0
TX002077,AC00236,325.03,2023-11-01 17:04:00,1,17,229,111.226.226.202,97,1,60,0,106,1,13521.76,2024-04-11 08:10:00,0
TX002080,AC00054,738.94,2023-09-10 18:54:00,1,30,132,44.67.137.125,84,1,41,0,173,1,13856.18,2024-04-11 08:08:00,1
TX002082,AC00498,225.1,2023-11-12 17:28:00,1,4,40,217.82.46.37,81,0,28,3,35,1,1547.71,2024-04-11 08:07:00,0
TX002084,AC00204,720.46,2023-07-12 16:10:00,1,40,221,19.20.13.234,67,1,54,2,44,1,3101.54,2024-04-11 08:08:00,1
TX002086,AC00019,291.46,2023-08-02 16:29:00,1,24,500,149.84.108.18,45,0,57,2,135,1,7142.53,2024-04-11 08:10:00,0
TX002087,AC00029,929.6075,2023-04-12 18:30:00,1,19,184,71.93.189.160,67,1,23,3,73,1,325.15,2024-04-11 08:08:00,1
TX002088,AC00449,98.24,2023-10-04 17:58:00,1,23,4,193.190.29.63,30,2,28,3,148,1,580.66,2024-04-11 08:08:00,0
TX002090,AC00076,45.9,2023-04-07 18:55:00,1,8,428,221.169.49.152,1,1,56,1,264,1,5698.25,2024-04-11 08:07:00,0
TX002092,AC00228,929.6075,2023-05-05 16:42:00,1,19,164,209.214.250.164,41,2,53,1,211,1,2038.31,2024-04-11 08:07:00,1
TX002100,AC00239,123.35,2023-11-08 17:00:00,0,3,137,172.111.76.65,69,2,31,0,10,1,6852.16,2024-04-11 08:09:00,0
TX002104,AC00281,161.38,2023-09-11 16:06:00,0,7,522,71.93.189.160,18,2,24,3,101,1,3900.34,2024-04-11 08:10:00,0
TX002106,AC00058,22.62,2023-10-05 16:35:00,1,41,25,197.187.216.106,74,0,64,0,102,1,7682.0,2024-04-11 08:11:00,0
TX002109,AC00452,243.8,2023-03-01 16:42:00,1,37,416,64.15.0.66,15,1,57,0,48,1,13732.81,2024-04-11 08:10:00,0
TX002111,AC00126,175.05,2023-02-01 17:05:00,1,37,237,24.129.74.189,67,2,39,1,34,1,1447.35,2024-04-11 08:08:00,0
TX002112,AC00021,762.74,2023-02-05 17:24:00,1,20,158,8.136.178.116,52,0,64,0,244,1,207.1,2024-04-11 08:06:00,1
TX002121,AC00002,476.99,2023-10-01 16:00:00,1,36,446,113.137.153.101,21,2,23,3,187,1,1154.48,2024-04-11 08:10:00,0
TX002123,AC00210,333.39,2023-11-09 16:36:00,1,30,197,10.144.131.89,14,0,68,0,35,1,10628.59,2024-04-11 08:08:00,0
TX002124,AC00014,10.3,2023-07-12 16:59:00,1,14,376,150.231.20.169,21,0,47,1,197,1,7801.32,2024-04-11 08:10:00,0
TX002125,AC00039,737.46,2023-03-01 16:28:00,0,0,337,202.194.199.70,36,1,53,0,75,4,634.16,2024-04-11 08:07:00,1
TX002126,AC00021,416.55,2023-05-05 17:31:00,1,28,326,188.205.152.176,37,2,33,1,73,1,922.96,2024-04-11 08:07:00,0
TX002130,AC00304,929.6075,2023-02-08 17:52:00,1,8,441,97.4.209.133,5,0,51,0,108,1,6180.3,2024-04-11 08:11:00,1
TX002131,AC00098,215.13,2023-05-01 16:02:00,1,5,457,161.168.126.136,15,2,46,1,114,1,3956.69,2024-04-11 08:08:00,0
TX002134,AC00080,691.92,2023-10-07 16:37:00,1,4,152,163.58.140.206,9,2,19,3,61,1,1084.65,2024-04-11 08:12:00,1
TX002135,AC00064,50.43,2023-10-07 16:06:00,1,38,36,161.195.172.148,56,1,32,0,51,1,9794.26,2024-04-11 08:09:00,0
TX002142,AC00164,738.68,2023-07-03 16:36:00,1,6,280,197.23.128.119,95,2,50,0,124,1,14352.33,2024-04-11 08:11:00,1
TX002143,AC00096,151.14,2023-01-06 16:18:00,1,22,115,143.212.47.226,3,2,64,2,38,1,2156.54,2024-04-11 08:11:00,0
TX002144,AC00402,75.77,2023-07-08 17:48:00,1,5,139,218.83.2.94,89,1,51,1,148,1,8361.7,2024-04-11 08:09:00,0
TX002145,AC00077,444.52,2023-04-04 16:11:00,1,21,408,214.67.148.245,25,2,27,1,17,1,5424.6,2024-04-11 08:06:00,0
TX002146,AC00116,5.29,2023-08-03 18:51:00,1,16,366,23.92.205.75,61,2,52,0,276,1,11263.89,2024-04-11 08:09:00,0
TX002148,AC00457,256.95,2023-04-05 16:37:00,1,36,507,49.172.82.247,46,1,26,1,71,1,2531.24,2024-04-11 08:08:00,0
TX002149,AC00021,734.86,2023-08-12 16:36:00,0,4,160,134.140.85.231,74,1,48,1,290,1,6242.03,2024-04-11 08:08:00,1
TX002151,AC00284,84.28,2023-12-06 17:09:00,1,22,311,66.23.166.248,86,1,39,0,142,1,13586.06,2024-04-11 08:07:00,0
TX002152,AC00012,927.45,2023-07-08 18:52:00,1,2,169,176.96.83.253,26,0,24,3,95,1,1161.84,2024-04-11 08:07:00,1
TX002155,AC00157,481.53,2023-12-09 17:21:00,1,1,115,221.169.49.152,86,1,58,2,277,1,6142.54,2024-04-11 08:11:00,0
TX002157,AC00355,275.59,2023-10-10 16:49:00,0,30,196,132.127.5.187,62,1,53,2,238,1,6313.22,2024-04-11 08:10:00,0
TX002158,AC00155,207.2,2024-01-01 16:12:00,1,8,455,214.247.164.80,27,2,60,1,133,1,8092.94,2024-04-11 08:06:00,0
TX002161,AC00297,179.38,2023-10-08 18:31:00,1,6,380,112.56.160.202,73,2,30,1,28,1,8741.51,2024-04-11 08:08:00,0
TX002163,AC00205,26.3,2023-12-12 16:57:00,1,41,169,42.219.228.159,28,0,32,0,33,1,7473.73,2024-04-11 08:09:00,0
TX002164,AC00148,319.5,2023-09-06 16:03:00,0,41,390,54.252.249.33,80,1,29,1,69,1,2366.3,2024-04-11 08:10:00,0
TX002166,AC00344,716.62,2023-10-04 16:04:00,1,1,242,57.141.198.111,83,0,44,0,241,1,6987.4,2024-04-11 08:10:00,1
TX002174,AC00210,343.88,2023-11-12 16:37:00,1,26,458,211.97.88.141,67,2,63,2,97,1,6486.18,2024-04-11 08:12:00,0
TX002175,AC00399,16.52,2023-04-01 17:00:00,0,4,212,165.35.58.173,92,2,25,3,135,1,835.53,2024-04-11 08:07:00,0
TX002176,AC00267,162.1,2023-06-12 17:34:00,1,25,315,83.80.89.29,77,1,41,1,151,1,8576.65,2024-04-11 08:08:00,0
TX002179,AC00220,38.41,2023-11-04 16:06:00,1,10,342,158.135.64.240,67,0,40,0,117,1,9129.68,2024-04-11 08:07:00,0
TX002182,AC00189,13.3,2023-06-06 16:36:00,1,35,134,144.228.168.6,8,0,23,3,63,1,213.0,2024-04-11 08:09:00,0
TX002186,AC00497,237.74,2023-12-06 18:51:00,1,40,138,93.115.61.201,21,0,61,0,152,1,11795.12,2024-04-11 08:10:00,0
TX002187,AC00257,512.76,2023-11-04 16:37:00,1,14,513,210.228.226.64,79,0,52,0,26,1,5121.36,2024-04-11 08:07:00,1
TX002188,AC00353,151.37,2023-03-04 16:55:00,1,3,13,104.155.121.252,43,0,54,1,53,1,8356.08,2024-04-11 08:08:00,0
TX002192,AC00131,879.25,2023-07-11 17:44:00,0,22,58,190.164.160.79,85,2,24,3,137,1,125.85,2024-04-11 08:08:00,1
TX002196,AC00384,393.74,2023-04-12 18:11:00,1,5,307,62.27.235.199,98,2,26,3,90,1,1769.06,2024-04-11 08:06:00,0
TX002198,AC00145,515.57,2023-02-01 17:26:00,1,8,158,147.227.81.224,26,0,27,1,56,1,9269.67,2024-04-11 08:06:00,1
TX002202,AC00385,929.6075,2023-11-12 16:23:00,1,32,373,68.254.244.208,74,2,20,3,84,1,1171.98,2024-04-11 08:08:00,1
TX002205,AC00358,474.77,2023-06-10 18:26:00,1,4,131,65.124.242.67,37,2,46,1,284,1,8494.53,2024-04-11 08:06:00,0
TX002206,AC00419,451.7,2023-01-03 16:56:00,1,6,201,191.91.45.159,16,2,29,1,103,1,8994.67,2024-04-11 08:10:00,0
TX002212,AC00235,545.87,2023-02-01 16:31:00,1,24,511,162.207.77.170,25,1,27,1,41,1,4860.01,2024-04-11 08:09:00,1
TX002213,AC00228,21.21,2023-04-12 16:20:00,1,26,261,105.87.212.115,62,2,55,1,37,1,9575.42,2024-04-11 08:07:00,0
TX002214,AC00024,423.53,2023-10-08 17:08:00,0,18,192,32.71.250.58,24,1,50,0,81,1,5453.4,2024-04-11 08:07:00,0
TX002215,AC00330,142.1,2023-08-06 17:08:00,0,37,197,158.129.49.240,55,2,18,3,109,1,1545.64,2024-04-11 08:11:00,0
TX002216,AC00290,929.6075,2023-06-11 18:59:00,1,27,271,166.41.54.117,15,0,58,1,199,1,7272.01,2024-04-11 08:11:00,1
TX002222,AC00225,615.16,2023-06-02 16:40:00,1,4,74,62.27.235.199,79,2,26,3,140,1,214.61,2024-04-11 08:06:00,1
TX002224,AC00385,220.52,2023-07-06 16:07:00,1,39,389,47.82.77.181,53,0,57,2,152,1,1793.09,2024-04-11 08:07:00,0
TX002227,AC00273,30.48,2023-04-12 16:27:00,0,39,367,49.20.211.229,72,1,32,0,78,1,11481.85,2024-04-11 08:07:00,0
TX002229,AC00337,453.09,2023-05-06 16:24:00,1,38,120,81.222.37.186,87,1,48,0,97,1,6708.65,2024-04-11 08:08:00,0
TX002231,AC00040,228.4,2023-05-01 16:22:00,1,29,246,149.46.124.220,59,0,67,0,116,1,9598.43,2024-04-11 08:09:00,0
TX002232,AC00089,67.17,2023-03-07 18:03:00,1,39,427,101.223.82.253,33,2,63,0,48,1,14410.44,2024-04-11 08:08:00,0
TX002241,AC00315,207.65,2023-11-09 16:52:00,1,37,388,152.234.65.155,65,2,34,1,98,1,5143.8,2024-04-11 08:09:00,0
TX002242,AC00292,237.0,2023-10-02 16:50:00,1,40,219,203.170.198.177,75,2,49,0,115,1,14021.4,2024-04-11 08:08:00,0
TX002245,AC00384,517.68,2023-05-04 17:52:00,1,29,61,59.145.242.13,65,0,31,0,24,1,11305.81,2024-04-11 08:08:00,1
TX002248,AC00003,207.47,2023-02-10 18:57:00,1,24,482,147.234.20.46,44,0,53,0,12,1,1688.9,2024-04-11 08:07:00,0
TX002249,AC00429,199.7,2023-03-04 18:41:00,1,16,411,60.197.167.40,83,0,43,1,285,1,7574.45,2024-04-11 08:08:00,0
TX002250,AC00488,307.89,2023-10-07 16:34:00,0,26,208,136.250.159.93,31,2,62,2,90,1,2637.55,2024-04-11 08:11:00,0
TX002251,AC00325,403.63,2023-08-06 16:56:00,1,19,432,96.162.11.85,41,1,31,1,167,3,3304.02,2024-04-11 08:07:00,0
TX002253,AC00478,236.57,2023-01-09 17:51:00,1,34,494,173.135.78.201,22,0,79,2,112,1,3488.77,2024-04-11 08:06:00,0
TX002254,AC00236,0.32,2023-04-08 17:44:00,1,4,105,173.135.78.201,32,0,39,1,136,1,7158.58,2024-04-11 08:09:00,0
TX002256,AC00349,232.35,2023-12-05 16:14:00,0,1,332,141.121.30.32,47,1,33,1,153,1,4186.25,2024-04-11 08:08:00,0
TX002261,AC00095,364.13,2023-03-02 16:06:00,1,13,65,13.149.61.4,69,0,63,0,61,1,8198.0,2024-04-11 08:10:00,0
TX002262,AC00086,340.13,2023-06-02 17:23:00,1,23,164,165.35.58.173,28,1,24,3,32,3,1149.74,2024-04-11 08:11:00,0
TX002263,AC00279,15.81,2023-02-03 18:36:00,1,28,457,96.24.89.146,17,1,69,0,11,4,8384.85,2024-04-11 08:12:00,0
TX002265,AC00369,638.24,2023-09-03 18:04:00,1,31,182,29.168.185.63,46,1,48,1,64,1,5695.78,2024-04-11 08:11:00,1
TX002270,AC00197,25.77,2023-02-10 16:32:00,1,22,324,93.170.203.44,53,2,68,2,18,1,4331.54,2024-04-11 08:06:00,0
TX002271,AC00396,789.8,2023-10-07 16:04:00,1,17,214,63.82.133.139,37,0,40,0,94,1,13948.09,2024-04-11 08:07:00,1
TX002274,AC00357,806.97,2023-07-03 17:48:00,1,39,523,193.221.15.59,27,2,25,3,11,1,102.2,2024-04-11 08:08:00,1
TX002276,AC00367,490.82,2023-01-06 18:04:00,1,18,432,17.36.132.202,28,0,26,1,114,1,8704.27,2024-04-11 08:09:00,0
TX002279,AC00118,85.03,2023-10-04 16:52:00,1,36,91,160.65.101.37,19,0,51,2,48,1,4597.57,2024-04-11 08:06:00,0
TX002280,AC00183,307.75,2023-12-04 17:54:00,1,11,461,39.129.125.110,84,1,64,0,63,1,1061.58,2024-04-11 08:10:00,0
TX002281,AC00137,333.67,2023-06-07 18:09:00,1,13,228,129.108.48.116,36,2,36,1,68,1,9238.08,2024-04-11 08:08:00,0
TX002283,AC00191,372.08,2023-06-03 16:37:00,1,15,358,102.203.223.1,31,1,66,0,63,1,13330.74,2024-04-11 08:12:00,0
TX002286,AC00149,69.43,2023-06-02 17:38:00,1,19,360,134.247.5.188,2,0,30,1,162,1,9281.85,2024-04-11 08:08:00,0
TX002289,AC00149,336.01,2023-09-11 18:45:00,1,7,174,16.250.113.156,42,2,63,0,121,4,9938.2,2024-04-11 08:08:00,0
TX002290,AC00359,251.8,2023-03-04 16:14:00,1,23,495,59.208.79.116,19,0,62,0,102,1,11796.66,2024-04-11 08:10:00,0
TX002291,AC00050,334.07,2023-11-08 17:27:00,1,27,334,100.4.40.132,53,1,59,1,200,1,7306.79,2024-04-11 08:10:00,0
TX002292,AC00054,52.44,2023-06-09 18:56:00,1,33,323,101.223.82.253,45,2,27,3,87,1,3157.75,2024-04-11 08:09:00,0
TX002293,AC00388,929.6075,2023-04-09 17:22:00,1,36,484,121.67.144.20,59,0,25,3,39,1,1941.8,2024-04-11 08:11:00,1
TX002306,AC00202,5.66,2023-04-12 18:43:00,1,14,67,173.135.78.201,28,1,40,1,33,1,5434.64,2024-04-11 08:11:00,0
TX002307,AC00489,209.09,2023-07-11 18:44:00,1,41,46,7.105.184.86,90,0,48,0,203,1,9100.81,2024-04-11 08:06:00,0
TX002309,AC00255,588.36,2023-09-01 16:08:00,1,5,271,82.51.236.134,67,2,33,1,134,1,8434.99,2024-04-11 08:10:00,1
TX002313,AC00166,294.77,2023-10-10 17:16:00,1,30,344,27.93.195.98,86,2,77,2,101,1,2272.17,2024-04-11 08:10:00,0
TX002318,AC00096,535.4,2023-12-05 18:38:00,1,36,346,49.29.37.185,22,1,23,3,110,1,651.84,2024-04-11 08:08:00,1
TX002321,AC00460,47.1,2023-03-07 17:26:00,0,42,411,21.190.11.223,20,1,42,0,178,1,6308.07,2024-04-11 08:09:00,0
TX002324,AC00328,193.16,2023-06-04 16:41:00,1,5,234,137.135.250.168,99,0,64,2,109,1,2304.56,2024-04-11 08:07:00,0
TX002326,AC00003,20.17,2023-02-01 16:45:00,1,35,227,221.23.158.87,87,0,77,2,86,1,3869.37,2024-04-11 08:08:00,0
TX002328,AC00004,273.24,2023-12-12 16:56:00,1,14,469,211.45.75.44,10,1,51,2,173,1,2202.21,2024-04-11 08:10:00,0
TX002329,AC00386,663.45,2023-12-12 17:20:00,1,0,427,156.187.182.236,75,0,67,2,147,1,5897.29,2024-04-11 08:11:00,1
TX002331,AC00415,69.38,2023-11-01 16:09:00,1,11,154,22.196.202.183,41,1,69,0,280,2,12072.11,2024-04-11 08:11:00,0
TX002333,AC00297,414.64,2023-03-04 16:27:00,1,23,528,158.129.49.240,59,1,32,0,74,1,7253.22,2024-04-11 08:09:00,0
TX002335,AC00016,929.6075,2023-06-03 17:37:00,1,29,127,41.82.55.163,46,0,34,1,36,1,2636.32,2024-04-11 08:11:00,1
TX002344,AC00448,27.61,2023-10-03 16:28:00,0,13,352,116.43.88.219,14,0,54,2,26,1,3679.64,2024-04-11 08:09:00,0
TX002346,AC00396,76.21,2023-10-01 16:41:00,1,20,217,40.198.240.246,54,1,22,3,69,1,664.93,2024-04-11 08:10:00,0
TX002350,AC00500,134.55,2023-09-10 16:44:00,1,38,177,100.137.90.188,25,2,59,0,165,1,14852.42,2024-04-11 08:08:00,0
TX002351,AC00076,61.66,2023-10-02 16:34:00,1,34,101,112.222.0.29,84,0,26,3,86,1,5705.4,2024-04-11 08:06:00,0
TX002352,AC00063,12.35,2023-06-02 18:39:00,1,14,171,144.228.168.6,91,1,25,3,22,1,1846.85,2024-04-11 08:11:00,0
TX002355,AC00282,929.6075,2023-10-01 16:28:00,1,24,98,90.111.245.138,3,1,67,0,36,1,10631.43,2024-04-11 08:07:00,1
TX002356,AC00238,335.68,2023-06-11 17:20:00,1,40,422,86.83.61.143,61,2,24,3,142,1,1188.95,2024-04-11 08:11:00,0
TX002358,AC00194,361.38,2023-02-03 17:02:00,0,25,338,60.89.202.192,94,2,72,2,71,3,4972.92,2024-04-11 08:12:00,0
TX002360,AC00071,717.36,2023-02-01 17:00:00,0,36,28,51.196.87.214,19,2,22,3,138,1,514.88,2024-04-11 08:09:00,1
TX002361,AC00457,406.12,2023-03-08 17:32:00,1,15,91,181.223.246.123,3,0,42,0,106,1,10501.53,2024-04-11 08:11:00,0
TX002362,AC00153,427.83,2023-10-05 17:02:00,1,31,400,16.128.130.153,65,0,47,1,29,1,3293.06,2024-04-11 08:09:00,0
TX002363,AC00003,416.62,2023-06-03 17:26:00,0,3,377,161.195.172.148,90,2,26,3,67,1,9700.9,2024-04-11 08:11:00,0
TX002364,AC00327,21.9,2023-10-04 17:04:00,1,31,174,136.172.149.77,83,0,28,3,30,1,1052.27,2024-04-11 08:11:00,0
TX002365,AC00362,717.74,2023-08-12 16:51:00,0,34,23,161.168.126.136,19,2,42,1,168,1,8375.16,2024-04-11 08:10:00,1
TX002367,AC00010,281.91,2023-12-01 17:10:00,1,10,244,24.148.92.177,68,1,25,3,269,1,225.53,2024-04-11 08:07:00,0
TX002372,AC00465,21.23,2023-11-09 16:35:00,1,41,141,63.191.171.41,93,0,23,3,103,4,319.18,2024-04-11 08:09:00,0
TX002375,AC00500,129.62,2023-06-07 16:47:00,0,38,146,37.143.57.20,69,0,23,3,124,1,620.28,2024-04-11 08:06:00,0
TX002383,AC00119,761.73,2023-11-09 17:15:00,1,8,154,89.6.100.149,74,0,19,3,27,1,151.28,2024-04-11 08:09:00,1
TX002386,AC00075,64.12,2023-10-08 17:12:00,0,16,9,218.238.171.184,96,1,57,0,222,1,1029.09,2024-04-11 08:09:00,0
TX002390,AC00079,301.39,2023-04-07 16:21:00,0,10,283,82.75.200.117,49,2,47,0,104,1,10548.58,2024-04-11 08:07:00,0
TX002392,AC00063,4.39,2023-12-06 16:03:00,1,30,335,188.225.207.71,83,0,26,3,63,1,1429.61,2024-04-11 08:11:00,0
TX002393,AC00345,429.25,2023-12-06 16:26:00,1,39,161,199.6.127.153,89,2,29,1,107,1,5019.68,2024-04-11 08:08:00,0
TX002394,AC00177,138.54,2023-03-01 17:56:00,0,2,17,195.237.152.198,27,1,60,1,93,1,8274.77,2024-04-11 08:09:00,0
TX002395,AC00165,33.03,2023-10-08 16:58:00,1,42,284,109.42.41.157,18,1,21,3,28,1,935.88,2024-04-11 08:09:00,0
TX002397,AC00241,25.32,2023-07-03 17:49:00,1,28,319,9.230.41.239,89,0,19,3,25,1,1642.34,2024-04-11 08:09:00,0
TX002398,AC00308,330.91,2023-06-03 17:25:00,1,18,4,184.185.209.72,40,0,36,1,28,1,6481.35,2024-04-11 08:11:00,0
TX002399,AC00308,153.55,2023-08-11 17:53:00,1,10,332,168.55.35.243,98,2,37,0,16,1,5619.91,2024-04-11 08:07:00,0
TX002402,AC00073,929.6075,2023-12-10 17:39:00,1,33,94,115.96.94.156,23,2,60,2,84,1,3506.11,2024-04-11 08:08:00,1
TX002404,AC00111,929.6075,2023-07-06 17:05:00,1,7,264,136.162.111.135,95,0,69,2,151,1,1619.16,2024-04-11 08:07:00,1
TX002406,AC00103,385.35,2023-03-10 17:14:00,1,24,253,194.174.252.1,44,1,38,0,269,1,5184.13,2024-04-11 08:12:00,0
TX002408,AC00194,352.03,2023-08-06 16:49:00,0,31,450,13.30.106.126,0,2,27,3,219,1,4846.68,2024-04-11 08:11:00,0
TX002411,AC00129,206.25,2023-03-10 16:22:00,1,3,38,157.47.114.20,73,0,74,2,56,1,3651.07,2024-04-11 08:07:00,0
TX002414,AC00019,489.31,2023-03-04 16:34:00,1,21,232,156.235.3.171,88,1,43,1,36,1,5595.22,2024-04-11 08:12:00,0
TX002417,AC00069,315.13,2023-05-12 16:04:00,1,29,138,107.248.120.12,44,1,30,1,143,1,6570.94,2024-04-11 08:07:00,0
TX002418,AC00046,28.38,2023-03-10 16:39:00,1,40,163,30.92.249.132,41,1,45,0,260,1,8892.62,2024-04-11 08:09:00,0
TX002421,AC00215,54.84,2023-08-05 16:48:00,1,18,113,186.54.68.246,1,2,52,2,124,1,3495.51,2024-04-11 08:11:00,0
TX002422,AC00152,29.92,2024-01-01 16:25:00,0,10,507,167.95.191.52,9,2,68,0,63,1,7855.01,2024-04-11 08:10:00,0
TX002423,AC00306,133.06,2023-03-02 17:00:00,1,19,463,106.244.1.47,71,2,35,1,143,1,8843.44,2024-04-11 08:09:00,0
TX002426,AC00306,468.32,2023-08-06 16:20:00,1,14,162,203.245.215.62,94,2,69,2,152,1,4710.04,2024-04-11 08:06:00,0
TX002427,AC00032,582.17,2023-07-12 16:02:00,1,40,25,147.114.91.132,92,1,57,1,135,1,7310.83,2024-04-11 08:08:00,1
TX002434,AC00078,157.56,2023-11-04 17:06:00,1,16,416,63.82.133.139,55,1,43,0,159,1,7541.16,2024-04-11 08:07:00,0
TX002436,AC00033,305.92,2023-06-12 16:42:00,1,12,104,136.172.149.77,56,0,72,2,88,1,1445.47,2024-04-11 08:08:00,0
TX002437,AC00046,929.6075,2023-06-11 16:24:00,1,4,428,1.198.76.182,47,2,35,1,29,1,5141.32,2024-04-11 08:11:00,1
TX002439,AC00432,537.71,2023-04-04 16:07:00,0,23,58,146.69.70.214,77,2,19,3,175,1,1806.08,2024-04-11 08:07:00,1
TX002442,AC00004,61.62,2023-09-10 16:01:00,1,24,108,93.218.115.132,65,2,57,0,19,1,8365.37,2024-04-11 08:12:00,0
TX002444,AC00356,538.13,2023-07-09 17:44:00,1,5,307,32.169.88.41,44,0,62,2,165,1,5008.59,2024-04-11 08:12:00,1
TX002446,AC00439,403.01,2023-04-09 17:32:00,1,42,512,223.32.70.156,28,2,63,0,286,3,10513.52,2024-04-11 08:09:00,0
TX002448,AC00140,163.22,2023-06-04 18:06:00,1,24,155,186.54.68.246,28,2,26,3,217,1,1788.27,2024-04-11 08:07:00,0
TX002450,AC00494,291.22,2023-03-11 16:45:00,0,3,420,174.61.77.54,94,2,41,1,100,1,3677.63,2024-04-11 08:09:00,0
TX002451,AC00325,56.52,2023-04-12 16:08:00,1,29,118,156.134.123.253,76,0,42,1,152,1,6911.2,2024-04-11 08:08:00,0
TX002454,AC00222,190.9,2023-09-10 16:17:00,1,17,295,42.61.10.112,1,2,28,3,40,1,101.25,2024-04-11 08:10:00,0
TX002456,AC00043,655.81,2023-05-05 16:52:00,1,29,430,86.83.61.143,43,0,55,2,164,2,4539.99,2024-04-11 08:12:00,1
TX002458,AC00315,79.92,2023-06-02 17:32:00,1,24,155,42.3.3.101,2,0,44,1,274,2,9138.76,2024-04-11 08:09:00,0
TX002461,AC00430,86.35,2023-04-09 17:17:00,0,16,221,111.226.226.202,25,1,52,2,24,1,1550.48,2024-04-11 08:10:00,0
TX002462,AC00320,337.99,2023-02-03 16:41:00,1,7,317,113.115.81.178,68,0,70,0,115,1,9038.63,2024-04-11 08:06:00,0
TX002465,AC00279,54.52,2023-02-03 17:32:00,1,16,438,110.247.153.70,46,1,32,0,164,1,6980.98,2024-04-11 08:09:00,0
